Momentum,TPC_Signal,TOF_Signal,PID
0.511015,49.735352,0.962439,3
0.576242,51.116211,0.959657,3
0.474031,45.912109,0.947942,3
0.890406,50.474609,0.874662,3
0.509031,47.236328,0.951224,3
1.552602,53.056641,1.0048,3
0.530821,48.847656,0.855467,3
0.407666,39.844727,0.940467,3
0.819549,50.342773,0.984549,3
1.138733,51.450195,0.991879,3
0.759358,45.56543,0.985625,3
1.081625,54.69043,1.015189,3
0.985148,55.125,0.989103,3
1.39437,53.515625,0.994316,3
0.790545,46.472656,0.973645,3
0.557169,51.982422,0.961199,3
1.036262,48.522461,0.994249,3
1.279697,48.463867,0.988879,3
1.243998,54.790039,0.987548,3
1.019954,56.272461,0.988101,3
0.541433,47.87207,0.956813,3
0.535616,44.503906,0.940027,3
1.345645,48.708008,0.987395,3
1.285822,56.884766,0.997745,3
0.597283,46.537109,0.980787,3
0.71835,51.978516,0.9814,3
1.078077,49.179688,0.985688,3
0.843265,54.766602,0.990142,3
1.294235,48.017578,0.991922,3
0.564354,47.867188,0.973177,3
0.481336,51.494141,0.962418,3
1.584723,43.681641,1.009946,3
0.590224,42.067383,0.938743,3
0.659956,51.887695,0.974273,3
0.824456,40.568359,0.988075,3
0.862655,44.938477,0.984016,3
0.595078,44.258789,0.97168,3
0.533077,55.579102,0.976576,3
1.384912,60.183594,0.990344,3
0.414009,47.760742,0.938758,3
0.807154,51.510742,0.988524,3
0.59319,54.848633,0.974134,3
0.537193,39.587891,0.957478,3
0.750669,49.759766,0.979958,3
0.522534,47.1875,0.970653,3
0.490641,42.880859,0.95289,3
0.704777,52.78418,0.98572,3
0.640952,42.400391,0.975558,3
0.988412,44.5,0.987346,3
0.763186,48.241211,0.980242,3
0.873646,47.443359,0.980895,3
0.701948,50.34375,0.98053,3
1.308738,52.348633,0.986,3
0.740826,42.102539,0.984712,3
0.567921,43.873047,0.968277,3
0.691309,50.296875,0.977374,3
0.671919,45.101562,0.976731,3
0.568744,45.243164,0.744542,3
1.342493,54.125977,0.994511,3
0.941393,51.392578,0.985509,3
0.502225,48.894531,0.959006,3
0.553591,49.852539,0.960526,3
0.474045,53.78125,0.960429,3
0.632612,44.549805,0.975394,3
1.086677,52.249023,0.997738,3
0.575154,39.875977,0.920511,3
0.637869,48.386719,0.979655,3
0.901771,46.976562,0.995049,3
0.533,45.202148,0.967373,3
0.472042,42.980469,0.944931,3
0.800121,44.385742,0.980867,3
0.834786,51.152344,0.985202,3
1.090418,51.120117,0.994436,3
0.832785,43.299805,0.984884,3
1.261833,48.533203,0.983584,3
0.475392,39.424805,0.923639,3
1.271193,54.392578,0.999696,3
0.562255,47.142578,0.955688,3
0.662002,56.137695,0.979369,3
1.063232,50.280273,0.980327,3
1.322526,56.808594,1.000507,3
0.599485,46.386719,0.97879,3
0.680981,50.198242,0.974401,3
0.435617,51.145508,0.939388,3
0.489876,49.632812,0.952077,3
0.395437,47.208008,0.930237,3
0.619632,43.505859,0.974288,3
1.248039,64.777344,0.993773,3
1.077716,55.357422,0.987634,3
0.428804,48.19043,0.945831,3
0.57053,35.371094,0.972647,3
0.757611,51.039062,0.985344,3
0.586448,52.064453,0.970354,3
0.701362,47.994141,0.986981,3
1.064061,50.94043,0.991315,3
1.11542,55.557617,0.986438,3
0.513786,50.103516,0.967073,3
0.814846,44.391602,0.982615,3
1.331475,52.907227,1.009643,3
0.939237,43.37207,0.981297,3
1.148043,54.783203,0.99309,3
0.68344,45.738281,0.97236,3
0.765178,48.475586,0.975612,3
0.76159,48.951172,0.980357,3
1.016976,52.432617,0.981604,3
1.20452,50.744141,0.992177,3
0.777109,45.408203,0.982079,3
0.54568,47.0625,0.95163,3
0.7635,45.21875,0.986311,3
0.53204,53.87793,0.969837,3
0.652799,45.662109,0.976026,3
1.103702,50.594727,1.005937,3
0.72083,50.013672,0.9864,3
0.783806,56.297852,0.987496,3
0.930413,51.141602,0.941085,3
0.575296,47.469727,0.971375,3
0.482667,47.675781,0.957938,3
0.815995,51.307617,0.98158,3
1.116726,67.048828,0.988458,3
0.942861,52.318359,0.877025,3
0.412347,55.999023,0.942481,3
0.735837,45.576172,0.959961,3
0.521895,38.681641,0.966889,3
0.522219,42.145508,0.961863,3
0.919985,49.785156,0.994022,3
0.726173,58.154297,0.980682,3
0.809147,54.427734,0.984009,3
0.782276,50.728516,0.979167,3
0.950437,46.413086,0.996005,3
0.407416,52.854492,0.920594,3
0.435929,40.929688,0.926836,3
1.527339,59.503906,0.992494,3
0.521579,49.918945,0.940392,3
0.501481,43.979492,0.963279,3
0.82185,54.129883,0.9711,3
0.481268,57.390625,0.867699,3
1.024008,48.297852,0.993262,3
0.810824,57.333008,0.984698,3
1.428917,59.34082,0.996547,3
0.569992,54.244141,0.970408,3
0.62767,39.365234,0.968316,3
0.651343,52.544922,0.9811,3
0.721385,44.69043,0.976165,3
1.055281,56.352539,1.000427,3
0.707729,54.974609,0.975491,3
0.443348,52.580078,0.950137,3
1.484932,47.855469,0.997986,3
0.556987,49.65918,0.964902,3
0.483481,49.086914,0.959018,3
0.401855,45.124023,0.897899,3
0.563291,55.712891,0.9687,3
0.742585,50.733398,0.989343,3
0.987851,58.317383,0.989989,3
0.843202,60.204102,0.994943,3
1.241841,53.975586,0.985328,3
1.178879,58.916992,0.991107,3
0.485047,50.405273,0.957102,3
1.439165,49.451172,0.988517,3
0.953404,45.632812,0.991426,3
0.530352,45.214844,0.963972,3
0.513113,45.160156,0.968392,3
0.749803,46.56543,0.940847,3
0.395142,44.374023,0.936436,3
1.5533,48.836914,0.987871,3
0.696994,50.663086,0.982188,3
1.365644,57.021484,0.998651,3
0.482509,48.570312,0.967082,3
0.760897,48.947266,0.979444,3
0.466972,54.445312,0.948979,3
1.128757,53.021484,0.989642,3
0.475919,45.890625,0.927164,3
1.243759,57.303711,0.992664,3
1.019282,57.03418,0.989793,3
0.580849,49.946289,0.898993,3
0.883335,46.082031,0.982286,3
1.559214,56.274414,0.98842,3
0.92528,46.845703,0.991626,3
0.675232,46.805664,0.989097,3
0.547399,49.605469,0.977107,3
0.422518,44.397461,0.952694,3
0.535653,47.993164,0.957188,3
0.532914,52.858398,0.957665,3
1.378345,59.885742,0.994499,3
1.424285,60.427734,0.977607,3
0.529449,52.875977,0.961626,3
0.899785,46.05957,0.982576,3
0.946555,48.761719,1.014744,3
0.437711,49.333984,0.950716,3
1.334616,52.546875,0.993162,3
0.490002,50.205078,0.941621,3
0.580804,49.999023,0.963093,3
0.466053,41.067383,0.953274,3
0.679149,45.34668,0.983561,3
0.856373,50.488281,0.978678,3
0.576511,51.601562,0.983594,3
0.524626,49.526367,0.962664,3
0.903512,53.767578,0.98704,3
0.638116,48.160156,0.972564,3
1.516867,42.820312,0.985383,3
0.495375,55.212891,0.939928,3
1.393643,52.230469,0.994102,3
0.768597,40.412109,0.977301,3
1.387238,60.912109,0.98249,3
0.526686,48.275391,0.965087,3
0.712331,43.125977,0.983803,3
0.545473,47.65625,0.957667,3
1.045312,46.788086,0.988927,3
0.802511,55.386719,0.979059,3
0.738424,40.948242,0.982809,3
0.789272,46.949219,0.988208,3
0.706683,53.926758,0.97192,3
1.313551,51.862305,0.992565,3
1.164749,44.339844,0.995677,3
0.597781,52.413086,0.940433,3
1.143225,50.917969,0.992733,3
0.459738,52.069336,0.939866,3
0.421471,44.277344,0.945688,3
0.500485,51.896484,0.962552,3
0.562576,46.089844,0.97022,3
1.283274,45.961914,0.995828,3
1.253701,47.764648,0.991048,3
0.469371,47.964844,0.958457,3
1.382467,57.753906,0.991953,3
0.58198,51.844727,0.958753,3
0.545736,41.671875,0.948572,3
1.020606,54.241211,0.988905,3
0.552725,46.053711,0.963721,3
0.614024,50.227539,0.969036,3
0.555096,51.449219,0.9695,3
1.055449,50.957031,0.987528,3
0.723288,48.896484,0.986718,3
1.427273,49.037109,0.996966,3
0.683226,50.604492,0.973776,3
0.873354,47.790039,0.988955,3
0.941643,46.426758,0.984233,3
0.534239,46.206055,0.950806,3
1.167602,55.349609,0.986271,3
0.657663,53.027344,0.976044,3
0.610603,50.285156,0.974884,3
0.467091,55.5625,0.967219,3
0.735418,44.15918,0.979219,3
0.547515,46.884766,0.937676,3
1.05709,48.933594,0.984944,3
0.698841,45.217773,0.97245,3
1.295951,58.580078,0.992767,3
0.590194,50.830078,0.977329,3
0.934027,49.042969,0.98424,3
0.55795,52.607422,0.975204,3
0.669178,57.785156,0.976761,3
0.738315,48.803711,0.992593,3
0.473151,53.839844,0.95272,3
0.943304,57.460938,0.988954,3
1.413499,50.165039,0.996211,3
1.562476,53.481445,0.994351,3
0.836126,47.734375,0.986284,3
0.826816,50.625,0.977818,3
1.196485,56.270508,0.983893,3
0.444951,50.147461,0.954183,3
0.379024,56.706055,0.921603,3
0.39374,51.866211,0.93356,3
0.476581,49.975586,0.945507,3
1.227177,47.551758,1.002387,3
1.208692,55.611328,0.998741,3
0.426542,54.166016,0.946241,3
0.805983,49.447266,0.964267,3
1.027182,43.412109,0.995242,3
0.876086,44.634766,0.99636,3
0.778053,50.024414,0.993184,3
0.749189,43.150391,0.985641,3
0.607875,53.582031,0.976452,3
0.658941,49.509766,0.971589,3
0.749109,35.640625,0.97886,3
0.622254,51.302734,0.972888,3
0.465615,44.882812,0.951293,3
1.303838,54.010742,0.99124,3
1.287853,54.071289,0.99772,3
0.73073,44.053711,0.980117,3
0.465707,47.682617,0.958227,3
0.848256,52.109375,0.991689,3
0.952095,49.21582,0.985529,3
0.65428,49.042969,0.980641,3
0.614609,51.061523,0.973717,3
0.696329,48.121094,0.984868,3
0.57059,47.897461,0.976462,3
0.643267,50.961914,0.977631,3
1.417762,52.692383,0.986964,3
0.414679,53.68457,0.770823,3
0.970037,48.294922,0.988464,3
0.591981,46.673828,0.962401,3
0.424324,54.157227,0.949799,3
0.507186,48.517578,0.959674,3
0.961462,49.511719,0.99151,3
1.385403,63.040039,0.99925,3
1.084191,50.378906,0.996785,3
0.428734,47.239258,0.942567,3
0.713379,40.101562,0.972551,3
0.613709,51.017578,0.987515,3
0.722584,50.197266,0.978631,3
0.425743,50.748047,0.923887,3
0.535411,53.113281,0.964736,3
0.476974,41.594727,0.963466,3
0.657914,44.275391,0.972294,3
0.691098,44.242188,0.979168,3
0.683323,45.219727,0.978961,3
0.733296,44.25,0.943915,3
0.635327,52.070312,0.955786,3
1.074104,54.124023,0.995279,3
1.145643,48.033203,1.000079,3
0.950171,48.994141,0.97986,3
1.392132,58.185547,0.917876,3
0.766449,56.097656,0.983977,3
0.80537,54.431641,0.980322,3
1.21417,48.254883,0.995142,3
0.47882,45.274414,0.962263,3
0.484998,45.119141,0.960886,3
0.59036,51.006836,0.956086,3
0.434686,52.209961,0.951771,3
1.329973,48.947266,0.994721,3
0.406284,44.452148,0.93544,3
0.853592,52.498047,0.986374,3
0.416959,44.005859,0.946777,3
0.54643,54.595703,0.966188,3
0.758472,45.96875,0.989351,3
0.84052,43.149414,0.976399,3
0.492409,45.862305,0.955293,3
0.732705,51.452148,0.976529,3
1.190206,65.232422,0.984855,3
0.714073,45.734375,0.983972,3
0.60624,43.732422,0.975487,3
1.242569,58.416992,0.947236,3
0.408139,53.22168,0.95879,3
0.449808,44.816406,0.954998,3
0.601589,40.901367,0.961803,3
1.441867,58.189453,0.997291,3
0.642212,48.037109,0.983777,3
0.699086,49.614258,0.986962,3
0.503644,46.203125,0.962205,3
0.775066,48.40625,0.985691,3
0.816264,49.088867,0.979003,3
0.697772,44.594727,0.979273,3
1.443643,58.339844,1.013021,3
0.467854,48.765625,0.956778,3
0.47101,47.341797,0.978159,3
0.777897,57.099609,0.991768,3
0.475627,46.775391,0.950768,3
0.605373,47.782227,0.973013,3
0.833285,50.958008,0.995057,3
1.505957,48.591797,1.004259,3
0.556078,47.513672,0.96969,3
0.450143,53.195312,0.960297,3
0.877148,46.621094,0.988649,3
0.612577,43.591797,0.976377,3
1.097815,48.946289,0.992769,3
0.536272,43.75,0.95887,3
0.845726,51.112305,0.978721,3
0.690241,50.072266,0.980464,3
0.489259,48.654297,0.958216,3
0.438745,44.931641,0.941207,3
1.397871,56.585938,0.995188,3
0.667875,50.201172,0.972061,3
0.809827,49.460938,0.974829,3
0.877664,51.625,0.99326,3
0.86999,42.828125,0.986893,3
0.606071,53.936523,0.967119,3
0.442374,51.383789,0.959084,3
1.246017,62.518555,0.995691,3
1.212509,49.573242,0.991035,3
0.80648,46.392578,0.998617,3
1.254601,52.087891,1.006578,3
0.408829,48.801758,0.948604,3
0.442086,45.057617,0.951256,3
0.424496,51.464844,0.803557,3
1.576316,59.723633,0.997678,3
0.383216,48.929688,0.94484,3
1.335755,48.436523,0.996026,3
1.191984,47.240234,0.991666,3
0.828238,48.339844,0.981414,3
1.098215,47.624023,0.994126,3
0.736388,46.456055,0.977677,3
1.200213,47.379883,0.993748,3
0.616815,43.621094,0.976156,3
1.357486,59.59082,1.001812,3
0.963421,51.338867,0.980704,3
0.422681,45.380859,0.762075,3
0.760898,39.510742,0.979411,3
1.021197,58.476562,0.994644,3
1.115076,44.15918,1.008095,3
0.396212,50.056641,0.938366,3
0.523323,49.663086,0.965258,3
0.478127,40.408203,0.937346,3
0.817404,45.953125,0.994134,3
0.801793,49.461914,0.981725,3
0.47166,44.798828,0.953475,3
0.576771,46.367188,0.975452,3
0.558144,46.827148,0.969439,3
1.253326,42.868164,0.987848,3
0.466759,47.333008,0.95444,3
1.117646,50.526367,0.988319,3
1.093375,54.130859,0.994502,3
0.613756,41.625977,0.962969,3
0.482653,51.625,0.907456,3
0.920931,49.990234,0.976687,3
1.421596,50.116211,0.988928,3
0.544203,49.452148,0.959492,3
1.400554,53.048828,0.992269,3
0.586405,36.046875,0.968311,3
0.495211,50.712891,0.955949,3
0.915422,40.236328,0.9808,3
0.652388,42.701172,0.981076,3
0.572297,48.294922,0.968646,3
0.796338,45.958008,0.985311,3
1.100378,54.041016,0.986404,3
0.661436,42.960938,0.981931,3
0.660362,44.980469,0.97266,3
0.872432,42.660156,0.993559,3
1.540558,51.337891,0.995453,3
1.457043,56.150391,0.996422,3
0.638703,45.973633,0.987813,3
0.620631,48.826172,0.972782,3
0.422941,46.619141,0.941331,3
0.59543,51.788086,0.973279,3
0.520595,48.253906,0.949886,3
1.031195,49.545898,0.970734,3
1.103486,50.553711,0.993725,3
0.564925,51.371094,0.963904,3
0.78125,57.316406,0.760394,3
1.49239,48.952148,1.006132,3
0.688615,51.758789,0.967632,3
0.668386,53.883789,0.976685,3
1.221022,55.410156,0.991036,3
0.899203,44.545898,0.980414,3
0.69746,50.551758,0.980048,3
0.707211,41.535156,0.989984,3
0.886922,54.711914,0.974176,3
0.687219,43.581055,0.985173,3
0.902744,52.802734,0.985053,3
0.799723,53.847656,0.984681,3
0.967818,48.101562,0.990048,3
0.816374,44.897461,0.958553,3
0.479366,46.839844,0.949147,3
0.969859,48.458984,0.986575,3
0.396794,50.8125,0.949705,3
0.591655,41.554688,0.971761,3
1.378467,45.567383,0.98595,3
0.875703,42.799805,0.969316,3
1.072765,45.633789,0.989765,3
0.634942,51.033203,0.976188,3
1.47524,51.180664,0.97861,3
0.805526,53.086914,0.984236,3
0.963317,56.691406,0.986548,3
0.985755,51.09668,0.988634,3
1.40325,59.646484,0.999419,3
1.072186,51.370117,0.9884,3
0.450711,53.698242,0.949611,3
0.517343,48.689453,0.963675,3
0.64187,58.844727,0.967854,3
0.631125,51.375977,0.983254,3
1.285908,52.651367,0.993014,3
1.078594,61.258789,0.991217,3
0.819347,47.242188,0.99367,3
1.260658,42.362305,0.984254,3
0.582351,44.412109,0.97431,3
0.570723,53.345703,0.967363,3
1.422021,55.325195,0.995174,3
0.549278,48.078125,0.870082,3
0.940472,52.667969,0.988837,3
0.887381,49.848633,0.985994,3
0.876906,47.035156,0.985094,3
0.818229,46.899414,0.987922,3
0.867279,49.220703,0.988585,3
1.352138,58.625,0.988735,3
0.718959,43.463867,0.972985,3
0.725117,45.168945,0.976309,3
0.621468,47.78125,0.978651,3
0.438375,58.188477,0.950808,3
1.110591,51.658203,0.986799,3
0.486824,60.539062,0.96734,3
0.494581,43.444336,0.943858,3
1.191353,52.060547,0.994024,3
1.212386,54.987305,0.985715,3
0.861297,51.475586,0.988087,3
1.107894,47.737305,1.000203,3
0.768942,46.657227,0.983842,3
1.00905,45.508789,0.993447,3
0.482214,43.866211,0.963363,3
0.817392,44.300781,0.979536,3
0.517776,45.001953,0.97029,3
0.614642,47.219727,0.954661,3
0.732035,51.22168,0.987944,3
0.525521,49.69043,0.962012,3
0.5429,49.639648,0.966769,3
0.516436,51.866211,0.990492,3
0.519242,44.204102,0.966703,3
0.840695,47.870117,0.983924,3
0.390593,47.663086,0.939775,3
0.692037,45.083008,0.984775,3
1.044083,53.594727,0.992849,3
1.366567,60.392578,0.99567,3
0.938773,46.975586,0.988034,3
1.434053,50.571289,0.999583,3
0.6891,38.65918,0.985418,3
1.142203,53.188477,0.995756,3
1.567699,56.199219,1.000092,3
1.142034,43.956055,0.986244,3
0.536186,48.876953,0.972506,3
0.565258,42.418945,0.967796,3
0.965966,54.841797,0.993473,3
1.01203,48.53418,0.995361,3
0.951814,44.564453,0.986313,3
0.457065,44.854492,0.939682,3
0.758174,54.486328,0.98156,3
0.513492,37.108398,0.962577,3
1.130554,49.427734,0.984139,3
0.590638,49.162109,0.973854,3
0.877088,47.03125,0.997186,3
0.692509,52.447266,0.980065,3
0.497816,52.801758,0.956288,3
0.594853,52.469727,0.971817,3
0.863023,56.642578,1.011315,3
1.148821,36.456055,0.982386,3
0.493625,57.708008,0.959429,3
0.627458,46.30957,0.971248,3
0.586092,46.991211,0.974375,3
0.517742,47.173828,0.956292,3
0.513807,43.509766,0.932885,3
0.895532,45.375977,0.996841,3
0.907477,53.734375,0.986631,3
0.638105,45.079102,0.97562,3
0.55371,46.453125,0.956994,3
1.452945,57.969727,0.98999,3
1.576226,46.860352,1.003094,3
1.35255,62.277344,0.996209,3
0.518247,41.220703,0.971002,3
0.426246,44.598633,0.951999,3
0.76239,53.514648,0.983763,3
0.720803,48.753906,0.98475,3
0.749699,45.132812,0.617161,3
0.727077,53.160156,0.97778,3
0.87886,50.433594,0.983575,3
1.07022,48.862305,0.992863,3
0.500328,49,0.970255,3
0.750084,50.287109,0.993394,3
0.727747,45.046875,0.985708,3
1.172304,46.026367,0.999125,3
1.449736,53.783203,0.987735,3
0.605574,53.614258,0.97898,3
0.454326,50.725586,0.946947,3
0.800771,54.983398,0.979433,3
0.566012,52.921875,0.966498,3
0.702095,54.68457,0.984373,3
0.451496,40.875977,0.955109,3
0.534449,44.730469,0.968306,3
0.580945,50.525391,0.970145,3
0.536051,48.007812,0.956963,3
0.692957,48.708008,0.972532,3
0.629801,43.700195,0.973637,3
0.514398,49.146484,0.966472,3
1.320838,62.519531,0.984208,3
0.712762,47.875977,0.986682,3
1.023893,45.071289,0.990802,3
1.563373,49.931641,0.994247,3
0.624092,50.982422,0.964892,3
0.512137,47.671875,0.969449,3
0.746863,48.238281,0.988393,3
0.691039,45.412109,0.968739,3
1.158225,51.196289,0.991923,3
0.621179,48.935547,0.979568,3
0.677128,44.417969,0.976802,3
0.489169,48.335938,0.958209,3
0.749456,45.253906,0.960063,3
1.064599,45.942383,0.935988,3
0.504683,45.549805,0.957738,3
1.122857,52.269531,0.995838,3
0.769542,51.673828,0.981692,3
1.097746,49.498047,0.984084,3
0.891059,44.871094,0.981209,3
1.178754,57.492188,0.991606,3
0.745815,38.196289,0.981747,3
0.706231,55.84668,0.974993,3
0.418519,46.054688,0.942488,3
0.806057,47.1875,0.986035,3
0.533432,48.216797,0.96128,3
1.490539,46.162109,1.004443,3
0.55592,49.886719,0.969808,3
0.35979,53.390625,0.913096,3
0.823825,51.398438,0.992447,3
0.911255,46.151367,0.989684,3
1.111921,56.012695,0.982507,3
0.835371,45.599609,0.981318,3
0.809959,42.043945,0.982385,3
0.447268,43.369141,0.960685,3
0.716494,50.947266,0.981683,3
1.191011,49.579102,0.994112,3
0.526722,46.390625,0.964243,3
1.423405,48.944336,1.006063,3
0.916397,53.019531,0.986238,3
1.268934,54.355469,0.990573,3
1.503584,60.546875,0.994788,3
1.476186,60.884766,0.994566,3
0.491003,48.418945,0.968202,3
0.473894,53.030273,0.963361,3
1.522564,58.003906,0.998606,3
0.402712,55.828125,0.88259,3
1.1645,50.544922,0.994368,3
1.045642,50.572266,0.989543,3
1.082171,51.091797,0.996958,3
0.740967,41.614258,0.979161,3
0.827751,39.148438,0.978354,3
1.083634,54.360352,0.985831,3
1.415259,59.433594,0.995903,3
0.530984,42.604492,0.962338,3
0.714977,46.426758,0.972622,3
0.490528,42.267578,0.97292,3
0.419775,49.041016,0.941963,3
0.822441,47.838867,0.976033,3
0.722018,46.097656,0.971866,3
0.530109,48.025391,0.957347,3
1.258606,57.804688,0.998915,3
0.799802,45.229492,0.988623,3
1.378678,61.861328,0.986189,3
0.696325,49.170898,0.974876,3
0.661203,51.239258,0.978499,3
0.760496,44.200195,0.971824,3
0.536865,42.998047,0.995605,3
0.691111,57.99707,0.977224,3
0.520872,46.483398,0.969125,3
0.76796,50.299805,0.978106,3
0.503387,47.335938,0.971953,3
0.615284,44.577148,0.97464,3
0.633559,47.323242,0.989086,3
1.474026,53.529297,0.993569,3
0.812274,52.739258,0.978764,3
0.642878,51.441406,0.972386,3
0.526708,39.172852,0.979721,3
0.586445,43.029297,0.971018,3
0.66213,48.849609,0.981072,3
0.572912,42.96875,0.942488,3
0.595495,55.118164,0.973197,3
0.800048,49.826172,0.984209,3
0.699585,50.992188,0.98286,3
0.507784,49.955078,0.955974,3
1.436413,52.533203,0.99683,3
0.739943,44.09668,0.980396,3
0.683719,41.337891,0.983852,3
0.646229,46.905273,0.986971,3
1.150429,56.446289,0.994341,3
1.189364,52.720703,0.936026,3
1.247264,46.087891,0.993066,3
1.253963,57.330078,0.991317,3
0.480747,46.665039,0.95634,3
1.026595,52.719727,0.993473,3
1.096938,59.40625,0.987184,3
0.468818,52.158203,0.955743,3
1.572176,38.832031,1.002216,3
0.464122,41.911133,0.896791,3
1.019799,59.339844,0.982783,3
1.273063,58.926758,0.801349,3
0.469753,50.375977,0.9581,3
0.503569,46.677734,0.976374,3
0.546928,48.780273,0.966268,3
0.859994,52.263672,0.990412,3
0.508771,41.910156,0.956413,3
0.485789,47.693359,0.92573,3
0.708643,47.817383,0.950977,3
0.566712,47.204102,0.972895,3
0.855345,49.391602,0.980121,3
1.001893,47.689453,0.999929,3
0.375215,52.013672,0.942798,3
0.625286,51.964844,0.978205,3
0.438629,44.337891,0.923868,3
0.454449,48.745117,0.943432,3
1.17647,56.369141,0.996341,3
0.75992,49.424805,0.985289,3
0.50326,43.291016,0.975839,3
1.450009,56.133789,1.001369,3
1.48893,50.886719,0.974181,3
0.777798,40.945312,1.009908,3
0.676033,54.871094,0.975936,3
0.560061,45.12793,0.970226,3
0.497542,45.242188,0.9683,3
0.934242,52.868164,0.987248,3
0.65337,50.541992,0.980596,3
1.353633,49.166992,0.995407,3
0.506759,56.452148,0.964985,3
0.63066,47.526367,0.973998,3
1.099589,54.914062,0.988289,3
0.941258,56.485352,0.974831,3
1.33491,44.984375,0.998541,3
0.976256,55.503906,0.9863,3
0.563368,51.552734,0.972342,3
0.84331,49.663086,0.977648,3
0.514115,46.542969,0.972102,3
1.160006,50.888672,0.981315,3
0.752759,62.132812,0.980009,3
1.179763,59.423828,0.994202,3
0.367883,54.125977,0.93036,3
1.445768,60.916016,0.978714,3
0.568696,41.847656,0.973276,3
0.907104,50.273438,0.988719,3
1.379263,60.164062,1.000835,3
0.516201,48.71582,0.96852,3
0.631813,51.601562,0.977491,3
0.670908,53.186523,0.976343,3
0.908705,42.249023,1.008405,3
0.545884,47.988281,0.978292,3
0.804195,50.789062,0.96353,3
0.5207,46.947266,0.963602,3
1.236376,53.511719,0.997761,3
0.398935,42.791016,0.951063,3
0.761952,43.086914,0.981962,3
0.606169,53.738281,0.967639,3
0.494777,47.285156,0.957485,3
1.038864,54.936523,0.970762,3
0.990473,50.582031,0.982442,3
0.520222,54.011719,0.965307,3
0.421158,47.503906,0.915139,3
0.608855,48.014648,0.972534,3
0.861948,53.351562,0.983543,3
0.604286,53.725586,0.978156,3
1.009323,55.973633,0.989171,3
1.339071,59.099609,0.980253,3
0.815857,48.708984,0.994751,3
0.690486,50.269531,0.973498,3
0.583243,51.014648,0.953059,3
0.546817,49.335938,0.568675,3
1.004671,57.374023,0.885657,3
0.511612,43.768555,0.978766,3
0.403925,45.256836,0.938418,3
0.645777,50.024414,0.968404,3
1.240781,59.994141,0.988129,3
0.514968,43.211914,0.963957,3
0.423043,50.263672,0.946209,3
0.660122,44.819336,0.980833,3
0.416074,44.698242,0.945201,3
0.809409,39.325195,0.979355,3
0.697818,44.785156,0.971857,3
0.871882,48.208008,0.996064,3
0.38426,46.958984,0.960464,3
0.913431,48.444336,0.983872,3
0.631438,49.227539,0.977152,3
0.89123,44.658203,0.980461,3
0.997365,46.958008,0.984435,3
0.397321,51.432617,0.937395,3
0.501743,41.75,0.948299,3
0.953044,55.379883,0.985011,3
0.973589,40.529297,1.010088,3
1.330845,46.435547,0.995292,3
0.870192,47.649414,0.988463,3
1.256136,44.944336,0.997037,3
0.681973,48.418945,0.977939,3
0.710476,49.238281,0.971013,3
0.606904,51.087891,0.97828,3
1.199335,52.000977,0.991728,3
0.752431,51.75293,0.984586,3
0.493735,44.526367,0.951543,3
1.301285,41.053711,0.958825,3
1.382241,55.94043,1.000694,3
0.686674,46.995117,0.98288,3
0.749562,41.951172,0.980762,3
0.684533,51.552734,0.979651,3
0.623854,45.288086,0.972595,3
0.703633,47.217773,0.988934,3
0.611279,42.507812,0.971778,3
0.555754,51.316406,0.964088,3
0.643939,38.648438,0.977119,3
1.160206,52.555664,0.992804,3
1.534394,56.203125,0.997811,3
0.510952,39.169922,0.981176,3
1.499571,56.551758,0.996936,3
0.702275,41.910156,0.977708,3
1.401011,67.769531,0.997113,3
0.399776,43.259766,0.923695,3
1.113519,52.494141,0.981956,3
0.712592,53.088867,0.978789,3
1.075503,52.327148,0.986829,3
1.119209,60.389648,0.99767,3
0.810206,52.387695,0.990282,3
1.150272,47.802734,0.989901,3
0.975834,56.704102,0.999966,3
0.541884,48.193359,0.970294,3
0.581883,45.095703,0.971758,3
0.419883,47.703125,0.936667,3
0.454843,55.378906,0.945688,3
0.825611,55.241211,0.983372,3
1.122028,52.602539,0.993336,3
1.116815,47.285156,0.993953,3
0.756999,56.25293,0.984666,3
0.793272,48.205078,0.980274,3
1.048556,48.71582,0.998613,3
1.155074,41.989258,0.984384,3
0.599377,50.402344,0.979769,3
0.890956,44.84375,0.999303,3
0.513854,45.007812,0.967322,3
0.770146,49.171875,0.981685,3
1.082007,53.427734,0.984223,3
0.697512,47.341797,0.978674,3
0.565163,49.15625,0.974704,3
1.003641,43.274414,0.990083,3
0.528446,46.802734,0.94744,3
0.429439,48.538086,0.9359,3
1.590996,45.816406,1.007685,3
0.382939,54.239258,0.928771,3
0.587621,44.90918,0.977081,3
0.815099,53.513672,0.980003,3
1.387275,40.931641,0.987677,3
0.789242,56.69043,0.978036,3
0.424949,40.420898,0.945715,3
1.401517,55.226562,1.001528,3
0.597983,41.974609,0.964265,3
1.083354,44.599609,0.990495,3
0.856548,51.240234,0.987349,3
1.353898,50.854492,0.98844,3
0.692372,41.800781,0.991039,3
0.576932,47.676758,0.968492,3
1.052109,51.125,0.99044,3
0.468886,43.667969,0.959613,3
0.437069,53.541992,0.951547,3
0.797907,45.029297,0.983206,3
0.551747,43.249023,0.96213,3
1.556285,39.021484,0.995532,3
1.061656,54.893555,1.002199,3
1.064849,56.415039,0.984879,3
0.72341,50.061523,0.984589,3
